Date,departement 01,departement 02,departement 03,departement 04,departement 05,departement 06,departement 07,departement 08,departement 09,departement 10,departement 11,departement 12,departement 13,departement 14,departement 15,departement 16,departement 17,departement 18,departement 19,departement 20,departement 21,departement 22,departement 23,departement 24,departement 25,departement 26,departement 27,departement 28,departement 29,departement 30,departement 31,departement 32,departement 33,departement 34,departement 35,departement 36,departement 37,departement 38,departement 39,departement 40,departement 41,departement 42,departement 43,departement 44,departement 45,departement 46,departement 47,departement 48,departement 49,departement 50,departement 51,departement 52,departement 53,departement 54,departement 55,departement 56,departement 57,departement 58,departement 59,departement 60,departement 61,departement 62,departement 63,departement 64,departement 65,departement 66,departement 67,departement 68,departement 69,departement 70,departement 71,departement 72,departement 73,departement 74,departement 75,departement 76,departement 77,departement 78,departement 79,departement 80,departement 81,departement 82,departement 83,departement 84,departement 85,departement 86,departement 87,departement 88,departement 89,departement 90,departement 91,departement 92,departement 93,departement 94,departement 95,departement 2A,departement 2B
11/2018,20.169999999999998,17.6,20.783333333333335,15.415384615384616,15.4,19.661538461538463,17.49090909090909,14.966666666666669,20.66,19.6,19.492307692307694,18.98333333333333,21.064285714285713,16.52,18.357142857142858,20.22,19.273333333333333,19.25,19.133333333333333,21.2,19.614285714285717,15.86153846153846,20.649999999999995,19.157142857142855,18.9375,19.764285714285712,17.439999999999998,18.325,16.26470588235294,19.916666666666668,21.075,21.0,18.40952380952381,20.042105263157897,16.67142857142857,21.633333333333336,18.76,18.79200000000001,20.35,21.619999999999997,18.2,18.98888888888889,15.7,18.82,20.125,20.685714285714287,21.016666666666666,14.699999999999998,17.96666666666667,16.849999999999998,18.82,19.1,16.5,18.933333333333334,17.35,15.96153846153846,18.833333333333332,18.825000000000003,19.46,19.599999999999998,15.975,17.157142857142855,18.288888888888888,21.983333333333334,21.275,19.93333333333333,18.275,18.646153846153847,18.992857142857144,18.599999999999998,21.45,16.875,18.45,17.978571428571428,19.63333333333333,17.672727272727272,19.200000000000003,18.354545454545455,20.400000000000002,18.685714285714287,20.766666666666666,21.299999999999997,20.692000000000004,19.82,18.43571428571429,19.19,20.1,17.490000000000002,20.55,20.4,19.3,Null,20.5,18.7,19.5,21.799999999999997,21.3625
12/2018,14.419999999999998,12.799999999999999,15.533333333333333,14.707692307692309,12.357142857142858,18.438461538461542,14.972727272727274,13.950000000000001,19.3,14.6,19.1076923076923,16.516666666666666,18.53125,15.040000000000001,16.057142857142857,15.7,15.026666666666666,15.0,13.866666666666667,22.5,14.142857142857142,15.169230769230769,14.666666666666666,15.799999999999999,11.975,15.464285714285714,15.439999999999998,14.675,14.088888888888889,18.266666666666666,18.374999999999996,19.15,16.423809523809524,19.605263157894736,15.171428571428573,15.066666666666665,15.16,12.816,11.4,17.6,14.466666666666669,16.077777777777776,14.029999999999998,14.66,14.950000000000001,15.900000000000002,17.47142857142857,13.75,15.616666666666669,14.566666666666668,14.580000000000002,13.1,14.580000000000002,13.783333333333331,13.4,14.407692307692306,11.277777777777777,13.625,14.2,15.185714285714287,14.412500000000001,12.457142857142859,15.52222222222222,19.616666666666664,20.4,20.3,14.116666666666669,13.400000000000002,15.085714285714287,11.866666666666667,15.283333333333333,15.075,12.666666666666664,11.914285714285715,16.03333333333333,14.299999999999999,15.1,14.641666666666666,16.666666666666668,14.657142857142858,16.466666666666665,16.075,20.179999999999996,16.14666666666667,14.535714285714286,14.84,14.066666666666668,10.872727272727273,14.65,13.2,15.116666666666667,Null,16.2,14.8,15.5,19.45,21.349999999999998
01/2019,9.799999999999999,9.383333333333333,11.314285714285717,12.608333333333334,10.457142857142857,15.738461538461538,10.9,9.433333333333334,12.9,10.0,13.284615384615385,10.5,14.1,10.44,11.171428571428573,11.566666666666665,12.0,9.6,9.583333333333334,19.4,9.257142857142856,11.215384615384615,10.666666666666666,11.071428571428573,7.025,11.428571428571429,11.120000000000001,10.774999999999999,11.935294117647057,14.699999999999998,12.899999999999999,13.1,12.309523809523812,15.552631578947365,11.328571428571427,10.866666666666667,10.540000000000001,8.461538461538462,8.3,12.7,10.014285714285716,11.044444444444444,8.320000000000002,12.62,10.55,11.157142857142857,12.042857142857143,7.4,11.420000000000002,11.200000000000001,10.540000000000001,8.7,10.62,8.157142857142857,8.95,12.492307692307692,8.325,8.6,10.48,11.471428571428572,10.362499999999999,10.799999999999999,11.888888888888891,14.4,13.5,15.544444444444444,8.775,8.36923076923077,10.82,6.824999999999999,9.466666666666667,10.6,7.733333333333333,7.1066666666666665,11.966666666666667,10.190909090909091,11.75,11.15,13.750000000000002,10.885714285714286,12.966666666666667,12.350000000000001,17.004000000000005,13.106666666666666,11.164285714285715,10.399999999999999,9.333333333333334,6.2272727272727275,10.5,7.8,11.533333333333333,Null,11.9,11.8,11.375,16.78333333333333,17.900000000000002
02/2019,18.380000000000003,19.720000000000002,22.14285714285714,19.40909090909091,17.52142857142857,19.216666666666665,19.827272727272728,20.23333333333333,24.0,21.950000000000003,24.11538461538461,23.01666666666667,21.8,19.660000000000004,23.14285714285714,24.660000000000004,22.499999999999996,21.425,23.950000000000003,19.5,20.724999999999998,21.23846153846154,23.566666666666666,25.37142857142857,18.650000000000002,20.314285714285713,19.2,21.225,19.66470588235294,22.858333333333334,24.662499999999998,25.1,24.094999999999995,23.663157894736845,20.585714285714285,23.766666666666666,22.44,17.034615384615385,17.75,26.550000000000004,23.171428571428574,19.644444444444442,20.530000000000005,22.020000000000003,22.225,24.228571428571428,23.8,20.2,21.450000000000003,19.149999999999995,19.919999999999998,20.45,19.72,20.8,20.1,19.53846153846154,19.9375,21.25,18.439999999999998,19.385714285714283,20.075,17.342857142857145,20.644444444444446,24.5,23.6,22.077777777777776,19.533333333333335,18.700000000000003,16.935714285714287,21.2,19.333333333333332,20.950000000000003,17.108333333333338,17.05333333333333,21.36666666666667,18.990909090909092,20.4,20.258333333333336,22.339999999999996,18.557142857142857,23.099999999999998,24.25,21.665384615384617,21.193333333333335,21.27857142857143,22.720000000000002,23.875,19.572727272727274,20.5,19.2,20.516666666666666,Null,20.6,20.8,20.175,18.13333333333333,19.650000000000002
03/2019,20.21,20.419999999999998,20.457142857142856,19.2,18.099999999999998,21.375,21.154545454545456,20.466666666666665,23.06,21.15,24.684615384615384,20.8,23.631249999999998,19.939999999999998,20.75714285714286,22.21666666666667,21.313333333333336,20.45,21.049999999999997,20.9,20.6875,18.53076923076923,19.48333333333333,23.014285714285712,18.212500000000002,21.85,20.2,19.150000000000002,17.899999999999995,23.975000000000005,23.175,23.3,22.02631578947369,25.52105263157894,20.814285714285717,21.2,20.86,18.75769230769231,19.2,24.15,21.628571428571426,19.411111111111115,19.770000000000003,20.259999999999998,21.25,22.32857142857143,21.97142857142857,18.3,20.599999999999998,18.366666666666664,21.160000000000004,20.5,20.259999999999998,20.942857142857143,20.6,19.892307692307693,20.0875,19.849999999999998,19.64,19.857142857142858,19.650000000000002,17.342857142857145,18.650000000000002,24.25,24.375,23.544444444444444,20.776923076923076,19.23846153846154,19.528571428571432,20.75,17.549999999999997,20.099999999999998,17.791666666666664,18.19333333333333,21.3,19.51818181818182,20.6,20.291666666666668,20.8,19.985714285714288,23.366666666666664,22.675,23.474074074074082,22.764285714285712,20.57857142857143,21.08,20.85,18.381818181818183,21.85,19.6,20.933333333333334,Null,20.7,20.25,20.35,21.48333333333333,22.444444444444443
04/2019,24.63,25.52,25.099999999999998,18.066666666666666,16.82857142857143,21.650000000000006,23.690909090909088,25.25,22.68,24.950000000000003,22.73846153846154,20.95,24.75,23.52,21.87142857142857,26.6,25.192857142857143,24.474999999999998,23.216666666666665,21.9,23.9375,22.0,23.533333333333335,25.585714285714285,22.5125,24.346666666666668,24.0,21.625,21.941176470588243,23.49090909090909,22.312499999999996,22.95,24.384210526315787,22.868421052631575,25.328571428571426,25.400000000000002,25.939999999999998,21.753846153846155,23.75,22.54,26.342857142857145,23.344444444444445,20.939999999999998,25.139999999999997,25.65,24.257142857142856,17.985714285714288,17.88,26.340000000000003,22.083333333333332,25.02,24.25,25.119999999999997,24.357142857142854,24.15,24.7,24.35,23.674999999999997,25.6,25.22857142857143,24.5125,23.857142857142858,21.975,23.05,22.05,21.887500000000003,25.185714285714283,23.261538461538468,23.257142857142856,25.425,21.125000000000004,25.625,22.716666666666665,21.46666666666666,26.483333333333334,24.354545454545452,25.7,25.616666666666664,25.85,25.128571428571426,22.766666666666666,23.45,22.72222222222222,23.006666666666668,24.392857142857146,26.04,25.675,22.799999999999997,25.35,22.8,25.933333333333337,Null,25.5,24.9,25.6,23.900000000000002,22.22222222222222
05/2019,25.65,23.32,26.128571428571426,21.60909090909091,20.807142857142857,23.21666666666667,25.55454545454546,23.316666666666666,26.0,24.85,28.115384615384617,25.86666666666667,26.343750000000004,24.96,25.61428571428571,27.085714285714282,25.978571428571428,25.675,25.8,23.3,25.025,23.153846153846157,24.866666666666664,27.88571428571429,22.82222222222222,26.125000000000004,24.639999999999997,25.066666666666663,21.177777777777774,27.53076923076923,27.087500000000002,27.4,27.24210526315789,28.166666666666668,26.157142857142855,26.933333333333337,25.32,22.549999999999997,23.85,27.825000000000003,26.257142857142856,22.62,22.46,25.324999999999996,26.324999999999996,27.257142857142856,21.657142857142855,22.1,28.440000000000005,22.333333333333332,23.619999999999997,24.4,25.96,24.7,22.7,23.62666666666667,24.312500000000004,24.075000000000003,22.525,24.400000000000002,24.974999999999998,22.571428571428573,22.849999999999998,26.13333333333333,25.125,25.233333333333334,25.02,23.676923076923078,24.85333333333333,24.85,25.437500000000004,26.95,21.758333333333336,22.0875,25.549999999999997,23.436363636363634,24.75,24.938461538461542,27.1,23.671428571428574,27.26666666666667,27.950000000000003,25.82962962962963,25.20666666666667,26.592857142857145,27.35,26.925,22.36666666666667,24.8,24.0,25.2,Null,25.5,24.6,25.125,23.933333333333334,24.044444444444444
06/2019,36.05,33.86,40.214285714285715,33.61666666666667,32.42142857142857,35.15,37.64545454545454,34.06666666666667,37.86,37.3,37.69166666666666,38.28333333333334,40.48125,35.72,37.871428571428574,36.971428571428575,38.10714285714285,39.25,37.01666666666667,34.7,34.775000000000006,31.623076923076926,37.800000000000004,38.371428571428574,35.011111111111106,37.737500000000004,36.075,37.46666666666667,29.25294117647059,41.34615384615385,39.775,39.3,37.126315789473686,42.16666666666666,35.214285714285715,40.0,39.48,34.49230769230769,35.8,36.5,38.642857142857146,37.56,36.26,38.025000000000006,36.75,39.800000000000004,37.42857142857143,34.43333333333334,38.99999999999999,31.500000000000004,35.36,36.25,37.67999999999999,36.84285714285715,32.55,33.66,32.32222222222222,37.349999999999994,33.875,34.128571428571426,35.4875,31.385714285714283,37.35,35.48333333333333,37.0,39.577777777777776,36.779999999999994,35.569230769230764,36.620000000000005,36.925000000000004,36.975,39.4,33.483333333333334,33.21333333333333,36.333333333333336,35.0,34.3,35.22307692307693,37.575,34.1,39.733333333333334,39.775,38.21333333333334,38.24,37.73571428571429,39.21,38.125,35.11666666666667,38.1,34.7,35.46666666666667,Null,34.9,33.85,34.775,36.51666666666666,36.739999999999995
07/2019,38.42999999999999,40.82000000000001,40.88571428571429,30.399999999999995,29.671428571428574,33.516666666666666,37.26363636363636,39.71666666666667,36.38,42.05,35.98333333333333,36.86666666666667,35.275000000000006,39.0,37.371428571428574,40.24285714285714,36.621428571428574,41.2,38.199999999999996,35.8,35.557142857142864,34.43846153846154,38.61666666666667,40.614285714285714,35.75555555555556,36.652941176470584,41.35,41.8,29.770588235294117,36.03076923076923,38.18888888888889,39.400000000000006,40.516666666666666,36.638888888888886,37.871428571428574,41.76666666666667,40.88000000000001,33.94230769230769,36.6,38.300000000000004,41.871428571428574,37.64,34.92999999999999,37.5,40.83333333333333,40.628571428571426,39.833333333333336,31.71666666666667,40.54,33.04285714285714,40.839999999999996,40.099999999999994,37.220000000000006,39.94285714285714,34.3,34.85333333333333,34.67777777777778,36.725,37.480000000000004,41.214285714285715,38.8875,38.87142857142857,35.525000000000006,37.26666666666667,36.2,34.699999999999996,37.79333333333334,36.3,37.946666666666665,37.95,39.175,40.974999999999994,32.95,33.38,42.083333333333336,38.33636363636363,42.099999999999994,40.96153846153846,39.75,38.91428571428572,38.800000000000004,39.75,35.482758620689644,33.580000000000005,37.10714285714287,40.309999999999995,39.25,36.291666666666664,41.95,38.1,41.300000000000004,Null,42.1,41.1,41.5,35.88333333333333,35.300000000000004
08/2019,33.35000000000001,33.17999999999999,35.614285714285714,29.527272727272727,28.099999999999998,31.37692307692308,33.13636363636363,32.48333333333334,33.94,35.75,35.4,33.85,34.63125,32.160000000000004,32.31428571428571,35.2625,33.33571428571429,35.349999999999994,32.699999999999996,31.6,30.9125,30.578571428571422,33.483333333333334,34.3,31.533333333333335,34.125,34.175000000000004,34.46666666666666,27.5,35.08461538461538,35.65555555555555,35.6,34.922222222222224,35.349999999999994,32.32857142857143,35.93333333333333,35.32,30.91923076923077,31.35,33.775,35.98571428571428,33.489999999999995,30.85,33.175000000000004,34.300000000000004,34.9,34.983333333333334,28.95,35.52,29.983333333333334,33.1,34.400000000000006,34.025000000000006,33.9,30.5,29.2,29.444444444444443,30.599999999999998,31.724999999999998,32.25000000000001,33.3375,31.042857142857144,31.487500000000004,32.583333333333336,33.3,32.888888888888886,32.10666666666666,31.814285714285717,33.220000000000006,31.95,34.074999999999996,34.625,30.758333333333336,30.899999999999995,33.76666666666666,30.481818181818184,33.7,33.176923076923075,35.0,33.0,35.86666666666667,36.0,33.813793103448276,32.160000000000004,33.464285714285715,35.540000000000006,35.35,30.075000000000003,35.2,33.7,33.36666666666667,Null,33.4,33.25,33.3,34.833333333333336,33.260000000000005
